repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
bojone/papers.cool,450..999,620,2025-09-23T01:44:21Z,package.json,0,0,,,,,0
e18e/e18e,450..999,620,2025-09-22T21:53:01Z,package.json,10,0,,,,,0
urin/vscode-web-visual-editor,450..999,620,2025-09-22T20:29:55Z,package.json,15,0,,,,,0
caprover/one-click-apps,450..999,618,2025-09-23T07:47:54Z,package.json,4,1,GHSA-8mmm-9v2q-x3f9,CVE-2022-37611,9.8,CRITICAL,0
actions/create-github-app-token,450..999,618,2025-09-22T18:31:08Z,package.json,14,0,,,,,0
felixfbecker/node-sql-template-strings,450..999,619,2025-09-11T03:31:08Z,package.json,14,16,"GHSA-pmh2-wpjm-fj45,GHSA-vqfx-gj96-3w95,GHSA-49j4-86m8-q2jw,GHSA-r2j6-p67h-q639,GHSA-j9xp-92vc-559j,GHSA-8c25-f3mj-v6h8,GHSA-wc9v-mj63-m9g5,GHSA-f598-mfpv-gmfx,GHSA-m9jw-237r-gvfv,GHSA-wfp9-vr4j-f49j,GHSA-wrh9-cjv3-2hpw,GHSA-fpw7-j2hg-69v5,GHSA-mqr2-w7wj-jjgr,GHSA-5f7m-mmpc-qhh4,GHSA-fw4p-36j9-rrj3,GHSA-4rch-2fh8-94vw","CVE-2024-21511,CVE-2023-22579,CVE-2020-26226,CVE-2024-21508,CVE-2024-21507,CVE-2024-21512,CVE-2023-25813,CVE-2019-10752,CVE-2019-10748,CVE-2017-16082,CVE-2023-22578,CVE-2023-22580,CVE-2024-21509","10.0,6.5,8.1,9.8","HIGH,CRITICAL,CRITICAL,MODERATE,CRITICAL,MODERATE,CRITICAL,CRITICAL,MODERATE,MODERATE,CRITICAL,CRITICAL,HIGH,HIGH,MODERATE,CRITICAL",3
TannerGabriel/discord-bot,450..999,617,2025-09-20T03:36:33Z,package.json,12,1,GHSA-43wq-xrcm-3vgr,CVE-2024-21521,,HIGH,0
11ty/is-land,450..999,617,2025-09-17T06:15:04Z,package.json,9,0,,,,,0
ZFC-Digital/cf-clearance-scraper,450..999,615,2025-09-22T17:56:28Z,package.json,9,0,,,,,0
subins2000/p2pt,450..999,615,2025-09-18T05:22:58Z,package.json,5,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58752,CVE-2025-58751",5.3,"LOW,LOW",0
hmlendea/gfn-electron,450..999,613,2025-09-16T08:23:36Z,package.json,5,1,GHSA-vmqv-hx8q-j7mg,CVE-2025-55305,,MODERATE,0
async-library/react-webworker,450..999,613,2025-07-17T16:50:42Z,package.json,10,0,,,,,0
bfirsh/jsnes-web,450..999,615,2025-09-13T13:52:45Z,package.json,17,0,,,,,0
fastify/benchmarks,450..999,619,2025-09-22T07:58:53Z,package.json,42,11,"GHSA-pj3v-9cm8-gvj8,GHSA-mg2h-6x62-wpwc,GHSA-3mpf-rcc7-5347,GHSA-92vj-g62v-jqhh,GHSA-rpfr-3m35-5vx5,GHSA-2234-fmw7-43wr,GHSA-rjq5-w47x-x359,GHSA-jgmv-j7ww-jx2x,GHSA-hgxw-5xg3-69jx","CVE-2025-32442,CVE-2020-27217,CVE-2024-32869,CVE-2024-32652,CVE-2024-23340,CVE-2024-48913,CVE-2024-43796,CVE-2025-8129,CVE-2024-43787,CVE-2025-59139,CVE-2025-43855","7.5,5.3,5.0,5.3,7.5,3.5","MODERATE,HIGH,MODERATE,LOW,MODERATE,MODERATE,HIGH,HIGH,LOW",0
selfboot/ai_gallery,450..999,620,2025-09-23T07:03:54Z,package.json,59,4,"GHSA-xv57-4mr9-wg8v,GHSA-4342-x723-ch2f,GHSA-g5qg-72qw-gw5v,GHSA-r2fc-ccr8-96c4","CVE-2025-55173,CVE-2025-57822,CVE-2025-57752,CVE-2025-49005",,"LOW,MODERATE,MODERATE,MODERATE",0
MaskerPRC/everything-ai-chat,450..999,612,2025-09-22T17:16:46Z,package.json,43,20,"GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-x574-m823-4x7w,GHSA-64vr-g452-qvp3,GHSA-rv95-896h-c2vc,GHSA-356w-63v5-8wf4,GHSA-4hjh-wcwx-xvwj,GHSA-8hc4-vh64-cxmj,GHSA-g4jq-h2w9-997c,GHSA-qw6h-vgh9-j6wx,GHSA-jqfw-vq24-v9c3,GHSA-c24v-8rfc-w8vw,GHSA-8jhw-289h-jh2g,GHSA-vmqv-hx8q-j7mg,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-92r3-m2mg-pj97,GHSA-jr5f-v2jv-69x6,GHSA-xcj6-pq6g-qj4x","CVE-2024-39338,CVE-2025-46565,CVE-2025-32395,CVE-2025-31486,CVE-2025-30208,CVE-2024-23331,CVE-2024-29041,CVE-2024-43796,CVE-2023-49293,CVE-2025-58754,CVE-2025-24010,CVE-2024-45812,CVE-2024-45811,CVE-2025-27152,CVE-2025-58751,CVE-2025-55305,CVE-2024-57965,CVE-2024-31207,CVE-2025-31125,CVE-2025-58752","0.0,5.3,0.0,5.0","HIGH,HIGH,HIGH,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH,HIGH,HIGH,MODERATE,MODERATE,LOW",34
rstudio/DT,450..999,612,2025-09-11T18:35:50Z,package.json,0,0,,,,,0
rubyjs/mini_racer,450..999,612,2025-09-22T06:18:21Z,package.json,6,0,,,,,0
heruoxin/Ice-Box-Docs,450..999,609,2025-09-22T21:06:23Z,package.json,0,0,,,,,0
alexbol99/flatten-js,450..999,610,2025-09-20T10:08:54Z,package.json,19,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
adaptlearning/adapt_framework,450..999,611,2025-09-18T22:00:41Z,package.json,62,3,"GHSA-29mw-wpgm-hmr9,GHSA-35jh-r3h4-6jhm","CVE-2021-23337,CVE-2020-26226,CVE-2020-28500","7.2,8.1","MODERATE,HIGH",0
alexbosworth/balanceofsatoshis,450..999,610,2025-09-22T13:56:48Z,package.json,43,0,,,,,0
easonwong-de/Adaptive-Tab-Bar-Colour,450..999,609,2025-09-22T19:56:19Z,package.json,1,0,,,,,0
nicokaiser/hugo-theme-gallery,450..999,609,2025-09-23T01:30:15Z,package.json,6,0,,,,,0
hodgef/react-simple-keyboard,450..999,608,2025-09-13T20:18:08Z,package.json,42,2,"GHSA-9jgg-88mc-972h,GHSA-4v9v-hfq4-rm2v","CVE-2025-30359,CVE-2025-30360",,"MODERATE,MODERATE",0
ubports/ubports-installer,450..999,608,2025-09-19T22:44:00Z,package.json,38,3,"GHSA-vmqv-hx8q-j7mg,GHSA-4hjh-wcwx-xvwj","CVE-2025-58754,CVE-2025-55305,CVE-2023-44402",6.1,"HIGH,MODERATE",0
rancher/ui,450..999,609,2025-09-11T14:52:55Z,package.json,120,7,"GHSA-95jq-xph2-cx9h,GHSA-33vc-wfww-vjfv,GHSA-c2qf-rxjj-qqgw,GHSA-r8f7-9pfq-mjmv,GHSA-x7hr-w5r2-h6wg,GHSA-p8p7-x288-28g6","CVE-2023-28155,CVE-2025-8101,CVE-2020-24025,CVE-2025-9910,CVE-2024-53382,CVE-2022-25883,CVE-2022-3064","7.5,6.1,5.3,5.3","MODERATE,HIGH,MODERATE,MODERATE,MODERATE,HIGH",1
epicweb-dev/react-server-components,450..999,608,2025-09-23T02:25:03Z,package.json,18,3,"GHSA-rpfr-3m35-5vx5,GHSA-92vj-g62v-jqhh,GHSA-2234-fmw7-43wr","CVE-2025-59139,CVE-2024-48913,CVE-2024-43787",5.3,"LOW,MODERATE,MODERATE",0
jest-community/snapshot-diff,450..999,606,2025-08-11T06:25:37Z,package.json,18,0,,,,,0
14790897/auto-read-liunxdo,450..999,606,2025-09-23T04:20:25Z,package.json,19,0,,,,,0
yosuke-furukawa/tower-of-babel,450..999,605,2025-01-02T08:12:16Z,package.json,6,0,,,,,0
pozil/sfdc-ui-lookup-lwc,450..999,604,2025-09-22T06:54:44Z,package.json,13,0,,,,,0
Gottox/terminal.js,450..999,603,2025-09-10T09:34:30Z,package.json,14,2,"GHSA-j383-35pm-c5h4,GHSA-rm36-94g8-835r","CVE-2022-1537,CVE-2022-0436",7.8,"MODERATE,HIGH",1
aloysius-pgast/crypto-exchanges-gateway,450..999,605,2025-09-07T07:32:16Z,package.json,64,16,"GHSA-qw6h-vgh9-j6wx,GHSA-qwcr-r2fm-qrc7,GHSA-cf66-xwfp-gvc4,GHSA-wf5p-g6vw-rhxx,GHSA-3h5v-q93c-6h6q,GHSA-4v9v-hfq4-rm2v,GHSA-r8f7-9pfq-mjmv,GHSA-9jgg-88mc-972h,GHSA-4w2v-q235-vp99,GHSA-cph5-m8f7-6c5x,GHSA-rv95-896h-c2vc,GHSA-gxpj-cx7g-858c,GHSA-42xw-2xvc-qx8m,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-p8p7-x288-28g6","CVE-2017-16137,CVE-2024-45590,CVE-2021-3749,CVE-2018-14732,CVE-2020-24025,CVE-2024-37890,CVE-2023-28155,CVE-2025-27152,CVE-2024-43796,CVE-2024-29041,CVE-2023-45857,CVE-2025-30359,CVE-2025-30360,CVE-2019-10742,CVE-2025-58754,CVE-2020-28168","5.0,6.1,7.5,7.5,7.5","LOW,MODERATE,LOW,MODERATE,MODERATE,HIGH,HIGH,MODERATE,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE",1
morgan3d/markdeep,450..999,602,2025-09-17T06:04:42Z,package.json,0,0,,,,,0
Tomato6966/Multipurpose-discord-bot,450..999,604,2025-09-20T07:50:20Z,package.json,44,6,"GHSA-43wq-xrcm-3vgr,GHSA-wf5p-g6vw-rhxx,GHSA-rvgf-69j7-xh78,GHSA-pfrx-2q88-qq97,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2022-33987,CVE-2023-45857,CVE-2022-25345,CVE-2024-21521,CVE-2025-58754,CVE-2025-27152",7.5,"HIGH,HIGH,MODERATE,HIGH,HIGH,MODERATE",0
mazipan/hello-open-source,450..999,601,2025-09-14T13:35:51Z,package.json,1,0,,,,,0
wearerequired/lint-action,450..999,601,2025-09-16T05:36:56Z,package.json,25,2,"GHSA-7fh5-64p2-3v2j,GHSA-66pp-5p9w-q87j","CVE-2023-44270,CVE-2025-30222",,"MODERATE,LOW",0
Centralmatrix3/Matrix-io,450..999,599,2025-09-23T01:56:04Z,package.json,0,0,,,,,0
steffest/DPaint-js,450..999,599,2025-09-14T17:49:20Z,package.json,11,0,,,,,0
NuSkooler/enigma-bbs,450..999,600,2025-09-20T21:30:52Z,package.json,42,0,,,,,0
zwc456baby/iptv_alive,450..999,597,2025-09-23T01:58:36Z,package.json,1,0,,,,,0
all-contributors/app,450..999,598,2025-09-22T13:56:47Z,package.json,12,1,GHSA-pwfr-8pq7-x9qv,CVE-2023-50728,5.4,HIGH,0
focus-trap/tabbable,450..999,599,2025-09-21T16:36:40Z,package.json,46,0,,,,,0
smallfawn/decode_action,450..999,597,2025-09-22T16:01:58Z,package.json,12,8,"GHSA-67hx-6x53-jw92,GHSA-xj72-wvfv-8985,GHSA-g644-9gfx-q4q4,GHSA-cchq-frgv-rjh5,GHSA-whpj-8f3w-67p5,GHSA-7jxr-cg7f-gpgv,GHSA-p5gc-c584-jj6v,GHSA-ch3r-j5x3-6q2m","CVE-2023-30547,CVE-2023-45133,CVE-2023-37903,CVE-2023-29017,CVE-2023-32314,CVE-2023-29199,CVE-2023-37466,CVE-2023-32313",9.8,"CRITICAL,CRITICAL,CRITICAL,MODERATE,CRITICAL,CRITICAL,CRITICAL,CRITICAL",8
hassio-addons/addon-node-red,450..999,598,2025-09-20T22:08:51Z,package.json,27,0,,,,,0
polius/FileSync,450..999,596,2025-09-23T00:49:17Z,package.json,0,0,,,,,0
hexojs/hexo-generator-feed,450..999,595,2025-09-20T17:07:47Z,package.json,11,1,GHSA-x77j-w7wf-fjmw,CVE-2023-2142,6.1,MODERATE,0
steffendx/GoNorth,450..999,602,2025-09-17T13:59:02Z,package.json,136,16,"GHSA-56x4-j7p9-fcf9,GHSA-rc3x-jf5g-xvc5,GHSA-4rq4-32rv-6wp6,GHSA-m5pj-vjjf-4m3h,GHSA-hcj4-xf6x-63wj,GHSA-2p57-rm9w-gvfp,GHSA-6vfc-qv3f-vr6c,GHSA-7x7c-qm48-pq9c,GHSA-v78c-4p63-2j6c,GHSA-64g7-mvw6-v9qj,GHSA-vx3p-948g-6vhq,GHSA-78xj-cgh5-2h22,GHSA-gcx4-mw62-g8wm,GHSA-j383-35pm-c5h4,GHSA-p6mr-pxg4-68hx,GHSA-rm36-94g8-835r","CVE-2022-1537,CVE-2019-5484,CVE-2022-0436,CVE-2021-27290,CVE-2022-0437,CVE-2023-42282,CVE-2024-29415,CVE-2021-23495,CVE-2022-37602,CVE-2022-0144,CVE-2022-21670,CVE-2020-7729,CVE-2024-47068","5.4,5.4,7.5,7.8,5.4,7.5,7.8,7.8,7.8,9.8,5.3,7.1","MODERATE,MODERATE,MODERATE,MODERATE,HIGH,HIGH,MODERATE,HIGH,MODERATE,MODERATE,HIGH,LOW,MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE,HIGH,HIGH,MODERATE,HIGH,LOW,HIGH,CRITICAL,MODERATE,HIGH,HIGH,MODERATE",4
nextcloud/contacts,450..999,596,2025-09-23T00:29:03Z,package.json,57,4,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2022-39210,CVE-2017-0888,CVE-2025-58752,CVE-2025-58751","3.2,3.2,3.2,3.2,4.3,3.2,3.2,5.3,4.3,3.2,3.2,3.2,4.3","LOW,LOW",0
ericelliott/autodux,450..999,594,2025-07-23T09:49:48Z,package.json,19,0,,,,,0
Authing/authing-js-sdk,450..999,595,2025-09-14T02:06:39Z,package.json,193,17,"GHSA-8hc4-vh64-cxmj,GHSA-rc3x-jf5g-xvc5,GHSA-4vvj-4cpr-p986,GHSA-9jgg-88mc-972h,GHSA-4hjh-wcwx-xvwj,GHSA-76p3-8jx3-jpfq,GHSA-hc6q-2mpp-qw7j,GHSA-968p-4wvh-cqc8,GHSA-7x7c-qm48-pq9c,GHSA-g3ch-rx76-35fx,GHSA-5j4c-8p2g-v4jx,GHSA-hhq3-ff78-jv3g,GHSA-3rfm-jhwj-7488,GHSA-jr5f-v2jv-69x6,GHSA-gcx4-mw62-g8wm,GHSA-4v9v-hfq4-rm2v","CVE-2022-37601,CVE-2024-39338,CVE-2024-6783,CVE-2022-0437,CVE-2022-37599,CVE-2024-9506,CVE-2021-23495,CVE-2023-28154,CVE-2025-27152,CVE-2024-43788,CVE-2024-57965,CVE-2025-30359,CVE-2025-30360,CVE-2025-58754,CVE-2025-27789,CVE-2024-47068,CVE-2022-37603","6.1,5.4,6.4,6.1,7.5,0.0","HIGH,MODERATE,MODERATE,CRITICAL,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,CRITICAL,HIGH,HIGH,LOW,HIGH,HIGH,HIGH",0
m3u8playlist/dp,450..999,592,2025-09-21T14:19:24Z,package.json,0,0,,,,,0
dewanakl/undangan,450..999,590,2025-09-23T07:54:53Z,package.json,9,0,,,,,0
raindropio/mobile,450..999,592,2025-09-23T07:37:11Z,package.json,51,0,,,,,0
browserslist/caniuse-lite,450..999,589,2025-09-16T10:18:03Z,package.json,15,0,,,,,0
babakhani/PersianDate,450..999,591,2025-09-19T15:15:11Z,package.json,35,9,"GHSA-cf66-xwfp-gvc4,GHSA-9jgg-88mc-972h,GHSA-m5pj-vjjf-4m3h,GHSA-wc69-rhjr-hc9g,GHSA-8hfj-j24r-96c4,GHSA-446m-mv8f-q348,GHSA-j383-35pm-c5h4,GHSA-rm36-94g8-835r,GHSA-4v9v-hfq4-rm2v","CVE-2022-1537,CVE-2022-0436,CVE-2022-24785,CVE-2018-14732,CVE-2017-18214,CVE-2022-31129,CVE-2025-30359,CVE-2020-7729,CVE-2025-30360","7.5,7.8,7.5","HIGH,MODERATE,MODERATE,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH",2
elastic/apm-agent-nodejs,450..999,593,2025-09-22T15:47:01Z,package.json,139,18,"GHSA-qwcr-r2fm-qrc7,GHSA-j5g3-5c8r-7qfx,GHSA-9pv7-vfvm-6vr7,GHSA-3h5v-q93c-6h6q,GHSA-pmh2-wpjm-fj45,GHSA-2fvv-qxrq-7jq6,GHSA-49j4-86m8-q2jw,GHSA-mg2h-6x62-wpwc,GHSA-6fc8-4gx4-v693,GHSA-cxrh-j4jr-qwg3,GHSA-c76h-2ccp-4975,GHSA-f2jv-r9rf-7988,GHSA-fpw7-j2hg-69v5,GHSA-mqr2-w7wj-jjgr,GHSA-8r69-3cvp-wxc3,GHSA-3965-hpx2-q597,GHSA-765h-qjxv-5f44,GHSA-4rch-2fh8-94vw","CVE-2025-22150,CVE-2021-23383,CVE-2024-21511,CVE-2024-36361,CVE-2024-21508,CVE-2024-43796,CVE-2025-10061,CVE-2024-21507,CVE-2024-21509,CVE-2025-32442,CVE-2024-45590,CVE-2023-26144,CVE-2024-37890,CVE-2024-21512,CVE-2025-47279,CVE-2021-23369,CVE-2021-32640","5.0,7.5,5.6,5.3,6.5,6.5,7.5,5.3","MODERATE,LOW,HIGH,MODERATE,CRITICAL,CRITICAL,MODERATE,MODERATE,LOW,MODERATE,LOW,MODERATE,MODERATE,MODERATE,CRITICAL,CRITICAL,HIGH,HIGH,MODERATE,HIGH",0
Esri/esri.github.io,450..999,589,2025-09-22T16:49:20Z,package.json,0,0,,,,,0
viewi/viewi,450..999,588,2025-09-18T10:03:48Z,package.json,4,0,,,,,0
Zooz/predator,450..999,589,2025-09-22T19:18:44Z,package.json,156,29,"GHSA-wr3j-pwj9-hqq6,GHSA-r8f7-9pfq-mjmv,GHSA-vqfx-gj96-3w95,GHSA-9qrh-qjmc-5w2p,GHSA-pmh2-wpjm-fj45,GHSA-wc69-rhjr-hc9g,GHSA-2p57-rm9w-gvfp,GHSA-fpw7-j2hg-69v5,GHSA-rv95-896h-c2vc,GHSA-w4m6-x6c2-j5c9,GHSA-jqv5-7xpx-qj74,GHSA-4hjh-wcwx-xvwj,GHSA-p8p7-x288-28g6,GHSA-qw6h-vgh9-j6wx,GHSA-qwcr-r2fm-qrc7,GHSA-4v9v-hfq4-rm2v,GHSA-wf5p-g6vw-rhxx,GHSA-4rch-2fh8-94vw,GHSA-49j4-86m8-q2jw,GHSA-9jgg-88mc-972h,GHSA-8c25-f3mj-v6h8,GHSA-f598-mfpv-gmfx,GHSA-wrh9-cjv3-2hpw,GHSA-9h6g-pr28-7cqp,GHSA-c2qf-rxjj-qqgw,GHSA-mqr2-w7wj-jjgr,GHSA-78xj-cgh5-2h22,GHSA-jr5f-v2jv-69x6","CVE-2024-29415,CVE-2024-29180,CVE-2024-21511,CVE-2023-22579,CVE-2024-21508,CVE-2022-31129,CVE-2023-28155,CVE-2024-43796,CVE-2024-29041,CVE-2025-30360,CVE-2025-58754,CVE-2022-43441,CVE-2024-21507,CVE-2024-21509,CVE-2023-5157,CVE-2024-45590,CVE-2023-42282,CVE-2020-24025,CVE-2024-21512,CVE-2022-27261,CVE-2023-25813,CVE-2025-27152,CVE-2024-57965,CVE-2023-45857,CVE-2025-30359,CVE-2023-22578,CVE-2023-22580,CVE-2022-25883,CVE-2022-21227","10.0,7.5,7.5,5.3,7.5,0.0,5.3,5.0,9.8,8.1,6.5","MODERATE,MODERATE,CRITICAL,MODERATE,CRITICAL,CRITICAL,HIGH,HIGH,HIGH,HIGH,MODERATE,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE,CRITICAL,CRITICAL,HIGH",0
PrismarineJS/flying-squid,450..999,584,2025-09-18T18:22:22Z,package.json,31,3,"GHSA-446m-mv8f-q348,GHSA-87vv-r9j6-g5qv,GHSA-8hfj-j24r-96c4","CVE-2017-18214,CVE-2022-24785,CVE-2016-4055",7.5,"MODERATE,HIGH,HIGH",1
zeromicro/zero-doc,450..999,584,2025-09-17T13:36:53Z,package.json,17,2,"GHSA-wc69-rhjr-hc9g,GHSA-8hfj-j24r-96c4","CVE-2022-24785,CVE-2022-31129",7.5,"HIGH,HIGH",1
zereight/gitlab-mcp,450..999,584,2025-09-22T17:57:49Z,package.json,25,1,GHSA-fjxv-7rqg-78g4,CVE-2025-7783,,CRITICAL,1
kinexbt/xrpl-trading-bot,450..999,583,2025-09-11T08:12:47Z,package.json,13,1,GHSA-4hjh-wcwx-xvwj,CVE-2025-58754,,HIGH,0
Joooook/12306-mcp,450..999,582,2025-09-22T17:14:05Z,package.json,11,2,"GHSA-4hjh-wcwx-xvwj,GHSA-g9hg-qhmf-q45m","CVE-2025-58754,CVE-2025-58444",,"HIGH,HIGH",0
nodejs/citgm,450..999,582,2025-09-18T17:56:22Z,package.json,35,1,,CVE-2025-9308,3.3,,0
ProjectMirador/mirador,450..999,583,2025-09-22T19:16:19Z,package.json,78,15,"GHSA-g4jq-h2w9-997c,GHSA-gx9m-whjm-85jf,GHSA-p6mc-m468-83gw,GHSA-vg6x-rcgg-rjx6,GHSA-xcj6-pq6g-qj4x,GHSA-mmhx-hmjr-r674,GHSA-x574-m823-4x7w,GHSA-jqfw-vq24-v9c3,GHSA-29mw-wpgm-hmr9,GHSA-35jh-r3h4-6jhm,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-vhxf-7vqr-mrjg,GHSA-356w-63v5-8wf4,GHSA-jf85-cpcp-j695","CVE-2021-23337,CVE-2025-31125,CVE-2025-46565,CVE-2025-24010,CVE-2025-31486,CVE-2025-58751,CVE-2025-58752,CVE-2024-47875,CVE-2019-10744,CVE-2025-30208,CVE-2020-28500,CVE-2025-26791,CVE-2024-45801,CVE-2025-32395,CVE-2020-8203","7.3,7.2,5.3","HIGH,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",41
rollbar/rollbar.js,450..999,584,2025-09-22T21:24:47Z,package.json,171,24,"GHSA-vg6x-rcgg-rjx6,GHSA-wr3j-pwj9-hqq6,GHSA-4342-x723-ch2f,GHSA-4vvj-4cpr-p986,GHSA-9cwx-2883-4wfx,GHSA-x574-m823-4x7w,GHSA-64vr-g452-qvp3,GHSA-rv95-896h-c2vc,GHSA-356w-63v5-8wf4,GHSA-4v9v-hfq4-rm2v,GHSA-qw6h-vgh9-j6wx,GHSA-g4jq-h2w9-997c,GHSA-7fh5-64p2-3v2j,GHSA-9jgg-88mc-972h,GHSA-hc6q-2mpp-qw7j,GHSA-jqfw-vq24-v9c3,GHSA-68x2-mx4q-78m7,GHSA-8jhw-289h-jh2g,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-c2qf-rxjj-qqgw,GHSA-92r3-m2mg-pj97,GHSA-c24v-8rfc-w8vw,GHSA-xcj6-pq6g-qj4x","CVE-2024-29180,CVE-2025-46565,CVE-2025-31486,CVE-2025-58752,CVE-2025-30208,CVE-2024-43796,CVE-2024-29041,CVE-2024-23331,CVE-2025-30360,CVE-2023-49293,CVE-2025-57822,CVE-2025-24010,CVE-2023-28154,CVE-2023-44270,CVE-2024-45812,CVE-2024-45811,CVE-2025-58751,CVE-2024-43788,CVE-2025-30359,CVE-2024-31207,CVE-2025-31125,CVE-2025-59052,CVE-2025-32395,CVE-2022-25883","6.4,5.3,5.0,5.0,5.3,5.0","HIGH,CRITICAL,MODERATE,HIGH,MODERATE,LOW,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,LOW",32
mpetazzoni/sse.js,450..999,579,2025-09-22T10:21:37Z,package.json,4,0,,,,,0
erwindon/SaltGUI,450..999,579,2025-09-23T00:56:35Z,package.json,14,0,,,,,0
erwindon/SaltGUI,450..999,579,2025-09-23T00:56:35Z,package.json,14,0,,,,,0
pawitp/protobuf-decoder,450..999,579,2025-09-22T15:42:28Z,package.json,16,0,,,,,0
shenzhanwang/RuoYi-activiti,450..999,579,2025-09-23T07:40:09Z,package.json,40,7,"GHSA-g3ch-rx76-35fx,GHSA-5j4c-8p2g-v4jx,GHSA-4943-9vgg-gr5r,GHSA-wf5p-g6vw-rhxx,GHSA-7wwv-vh3v-89cq,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2024-57965,CVE-2024-6783,CVE-2024-9506,CVE-2023-45857,CVE-2021-3163,CVE-2025-58754,CVE-2025-27152",0.0,"LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,HIGH",0
hvianna/audioMotion.js,450..999,577,2025-09-21T19:54:08Z,package.json,16,1,GHSA-4vvj-4cpr-p986,CVE-2024-43788,6.4,MODERATE,0
YurikeyDev/yurikey,450..999,577,2025-09-23T05:54:47Z,package.json,0,0,,,,,0
twilio/twilio-video.js,450..999,577,2025-09-17T05:11:20Z,package.json,100,26,"GHSA-x3m3-4wpv-5vgc,GHSA-89w7-5q45-r53w,GHSA-3f95-r44v-8mrg,GHSA-29mw-wpgm-hmr9,GHSA-p7v2-p9m8-qqg7,GHSA-rv95-896h-c2vc,GHSA-7m48-wc93-9g85,GHSA-7x97-j373-85x5,GHSA-qqvq-6xgj-jw8g,GHSA-jf85-cpcp-j695,GHSA-qw6h-vgh9-j6wx,GHSA-28xr-mwxg-3qc8,GHSA-fvqr-27wr-82fm,GHSA-p6mc-m468-83gw,GHSA-3h5v-q93c-6h6q,GHSA-rc3x-jf5g-xvc5,GHSA-9p95-fxvg-qgq2,GHSA-9w5j-4mwv-2wj8,GHSA-p2jh-44qj-pf2v,GHSA-35jh-r3h4-6jhm,GHSA-7x7c-qm48-pq9c,GHSA-vmqv-hx8q-j7mg,GHSA-4xc9-xhrj-v574,GHSA-c75v-2vq8-878f,GHSA-6r2x-8pq8-9489,GHSA-x5rq-j2xg-h7qm","CVE-2022-25912,CVE-2022-0437,CVE-2019-1010266,CVE-2023-44402,CVE-2023-5217,CVE-2022-25860,CVE-2022-36077,CVE-2024-43796,CVE-2024-29041,CVE-2018-16487,CVE-2022-24433,CVE-2020-8203,CVE-2021-23337,CVE-2021-23495,CVE-2018-3721,CVE-2024-37890,CVE-2024-38999,CVE-2025-55305,CVE-2022-25940,CVE-2024-46993,CVE-2023-29198,CVE-2019-10744,CVE-2021-4231,CVE-2020-28500,CVE-2022-24066,CVE-2023-39956","7.2,5.4,5.0","MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,LOW,MODERATE,HIGH,HIGH,HIGH,CRITICAL",2
