repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
DoliCloud/DoliDroid,50..65,57,2025-09-22T08:39:31Z,package.json,14,5,"GHSA-9v62-24cr-58cx,GHSA-rm36-94g8-835r,GHSA-j383-35pm-c5h4,GHSA-r8f7-9pfq-mjmv,GHSA-m5pj-vjjf-4m3h","CVE-2020-7729,CVE-2020-24025,CVE-2022-0436,CVE-2022-1537","7.8,5.3","HIGH,MODERATE,HIGH,MODERATE,MODERATE",1
renovatebot/renovate-approve-bot,50..65,57,2025-09-23T03:18:52Z,package.json,1,0,,,,,0
easychen/miniaiapi,50..65,57,2025-09-18T13:51:00Z,package.json,7,0,,,,,0
surajverma/pi-dash,50..65,57,2025-09-23T16:30:06Z,package.json,0,0,,,,,0
anyproto/anytype-api,50..65,57,2025-09-22T15:31:04Z,package.json,16,0,,,,,0
nating/cs-exams,50..65,57,2025-09-22T19:26:09Z,package.json,9,1,,CVE-2025-9308,3.3,,0
damienmortini/lib,50..65,57,2025-08-30T04:15:38Z,package.json,61,1,,CVE-2020-1481,8.8,,2
jhwohlgemuth/tomo-cli,50..65,57,2024-01-19T14:42:41Z,package.json,75,3,"GHSA-c2qf-rxjj-qqgw,GHSA-968p-4wvh-cqc8","CVE-2025-27789,CVE-2022-25883,CVE-2021-42581","9.1,5.3","HIGH,MODERATE",0
aburakayaz/suchedule,50..65,57,2025-09-23T15:26:15Z,package.json,0,0,,,,,0
adobe/fetch,50..65,57,2025-09-22T15:09:50Z,package.json,22,1,,CVE-2020-26226,"8.1,8.1",,0
bahmutov/cypress-watch-and-reload,50..65,57,2025-06-28T19:37:06Z,package.json,6,1,GHSA-x2pg-mjhr-2m5x,CVE-2022-31051,,MODERATE,0
calculang/calculang,50..65,57,2025-09-22T22:03:16Z,package.json,20,3,"GHSA-76p3-8jx3-jpfq,GHSA-3rfm-jhwj-7488,GHSA-hhq3-ff78-jv3g","CVE-2022-37603,CVE-2022-37601,CVE-2022-37599",7.5,"CRITICAL,HIGH,HIGH",0
somiibo/linkedin-bot,50..65,57,2025-09-23T02:17:01Z,package.json,1,0,,,,,0
honestyan/malas-commit,50..65,57,2025-09-02T09:08:47Z,package.json,14,3,"GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-27152,CVE-2024-57965,CVE-2025-58754",0.0,"HIGH,HIGH",0
dmquant/OpenResearch,50..65,57,2025-09-05T09:12:25Z,package.json,39,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58751,CVE-2025-58752",5.3,"LOW,LOW",0
DEVELOPER-BERA/CLOUD-AI,50..65,57,2025-08-25T19:02:09Z,package.json,51,6,"GHSA-qw6h-vgh9-j6wx,GHSA-8hc4-vh64-cxmj,GHSA-x5gf-qvw8-r2rm,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2024-43796,CVE-2025-5891,CVE-2025-27152,CVE-2024-39338,CVE-2025-58754,CVE-2015-9236","7.5,5.3,5.0,4.3","HIGH,HIGH,HIGH,LOW,LOW",0
neuron-digital/wjplayer,50..65,57,2024-12-09T12:00:46Z,package.json,32,2,"GHSA-fq6p-x6j3-cmmq,GHSA-pp7m-6j83-m7r6","CVE-2020-28496,CVE-2021-23414","6.5,7.5","MODERATE,HIGH",0
Javey/Intact,50..65,57,2024-07-24T08:40:23Z,package.json,46,18,"GHSA-qw6h-vgh9-j6wx,GHSA-6vfc-qv3f-vr6c,GHSA-rc3x-jf5g-xvc5,GHSA-35jh-r3h4-6jhm,GHSA-29mw-wpgm-hmr9,GHSA-jf85-cpcp-j695,GHSA-p6mc-m468-83gw,GHSA-9jgg-88mc-972h,GHSA-4v9v-hfq4-rm2v,GHSA-7x7c-qm48-pq9c,GHSA-vfrc-7r7c-w9mx,GHSA-rhf5-2378-3w3w,GHSA-rv95-896h-c2vc,GHSA-gxr4-xjj5-5px2,GHSA-7wwv-vh3v-89cq,GHSA-gcx4-mw62-g8wm,GHSA-jpcq-cgw6-v4j6","CVE-2024-43796,CVE-2025-30359,CVE-2019-10744,CVE-2024-47068,CVE-2022-21670,CVE-2020-28500,CVE-2020-11022,BIT-drupal-2020-11022,CVE-2021-23495,CVE-2020-11023,BIT-drupal-2020-11023,CVE-2020-28459,CVE-2025-30360,CVE-2024-29041,CVE-2020-26237,CVE-2022-0437,CVE-2021-23337,CVE-2020-8203","5.4,5.0,7.2,6.9,5.3,5.8","MODERATE,MODERATE,MODERATE,LOW,CRITICAL,HIGH,MODERATE,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",5
fluffynuts/synchronous-promise,50..65,57,2025-08-25T09:37:17Z,package.json,14,0,,,,,0
briancavalier/forgefx,50..65,57,2024-03-23T14:25:45Z,package.json,15,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
JounQin/react-hackernews,50..65,57,2025-03-27T04:00:31Z,package.json,60,7,"GHSA-pfq8-rq6v-vf5m,GHSA-3965-hpx2-q597,GHSA-x2rg-q646-7m2v,GHSA-593f-38f6-jp5m,GHSA-3wf4-68gx-mph8,GHSA-jgmv-j7ww-jx2x,GHSA-9wv6-86v2-598j","CVE-2025-25200,CVE-2024-45296,CVE-2025-8129,CVE-2025-32379,CVE-2022-37620,CVE-2024-11023,CVE-2024-36361","7.5,3.5","MODERATE,HIGH,CRITICAL,MODERATE,LOW,MODERATE,HIGH",1
assemblee-virtuelle/Semantic-Bus,50..65,57,2025-09-19T17:46:48Z,package.json,178,28,"GHSA-rm36-94g8-835r,GHSA-qw6h-vgh9-j6wx,GHSA-rc3x-jf5g-xvc5,GHSA-4xc9-xhrj-v574,GHSA-4r6h-8v6p-xvw6,GHSA-29mw-wpgm-hmr9,GHSA-fvqr-27wr-82fm,GHSA-p6mc-m468-83gw,GHSA-x5rq-j2xg-h7qm,GHSA-7x7c-qm48-pq9c,GHSA-cxjh-pqwp-8mfp,GHSA-rv95-896h-c2vc,GHSA-v8w9-2789-6hhr,GHSA-8v5f-hp78-jgxq,GHSA-4jwp-vfvf-657p,GHSA-35jh-r3h4-6jhm,GHSA-j383-35pm-c5h4,GHSA-jf85-cpcp-j695,GHSA-74fj-2j2h-c42q,GHSA-5pgg-2g8v-p4x9,GHSA-m5pj-vjjf-4m3h,GHSA-pw2r-vq6v-hr8c,GHSA-w7rc-rwvf-8q5r,GHSA-v88g-cgmw-v5xw,GHSA-r683-j2x4-v87g,GHSA-p8p7-x288-28g6,GHSA-jchw-25xp-jwwc,GHSA-52f5-9888-hmc6","CVE-2019-1010266,CVE-2019-10744,CVE-2020-7610,CVE-2020-15366,CVE-2022-0235,CVE-2022-1537,CVE-2021-23495,CVE-2022-0536,CVE-2024-29041,CVE-2022-0155,CVE-2024-43297,CVE-2018-16487,CVE-2021-23337,CVE-2023-26159,CVE-2024-22363,CVE-2024-43796,CVE-2019-2391,CVE-2018-3721,CVE-2020-7729,CVE-2020-28500,CVE-2023-28155,CVE-2020-15168,CVE-2023-30533,CVE-2022-0437,CVE-2024-28849,CVE-2022-0436,CVE-2020-8203,CVE-2025-54798","5.4,4.3,7.8,2.6,7.8,8.8,7.2,5.0","MODERATE,MODERATE,HIGH,MODERATE,HIGH,MODERATE,HIGH,LOW,HIGH,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,HIGH,MODERATE,LOW,HIGH,HIGH,HIGH,MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,MODERATE,LOW,MODERATE,CRITICAL",4
pinpoint-apm/pinpoint-node-agent,50..65,57,2025-09-18T14:05:28Z,package.json,122,22,"GHSA-wf5p-g6vw-rhxx,GHSA-qw6h-vgh9-j6wx,GHSA-8hc4-vh64-cxmj,GHSA-x2rg-q646-7m2v,GHSA-29mw-wpgm-hmr9,GHSA-fpw7-j2hg-69v5,GHSA-4hjh-wcwx-xvwj,GHSA-rv95-896h-c2vc,GHSA-pmh2-wpjm-fj45,GHSA-49j4-86m8-q2jw,GHSA-jgmv-j7ww-jx2x,GHSA-4342-x723-ch2f,GHSA-35jh-r3h4-6jhm,GHSA-593f-38f6-jp5m,GHSA-xv57-4mr9-wg8v,GHSA-mqr2-w7wj-jjgr,GHSA-4rch-2fh8-94vw,GHSA-vg7j-7cwx-8wgw,GHSA-jr5f-v2jv-69x6,GHSA-3h52-269p-cp9r,GHSA-g5qg-72qw-gw5v","CVE-2024-21512,CVE-2025-57752,CVE-2025-48068,CVE-2023-45857,CVE-2025-23061,CVE-2024-21511,CVE-2024-29041,CVE-2025-8129,CVE-2021-23337,CVE-2025-27152,CVE-2025-58754,CVE-2025-25200,CVE-2024-43796,CVE-2025-32379,CVE-2025-57822,CVE-2020-28500,CVE-2024-39338,CVE-2024-21507,CVE-2024-57965,CVE-2025-55173,CVE-2024-21509,CVE-2024-21508","3.5,5.0,7.2,7.5,7.5,5.0,5.0,6.5,6.5,0.0","CRITICAL,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,LOW,MODERATE,HIGH,HIGH,HIGH,HIGH,MODERATE,HIGH,HIGH,HIGH,MODERATE,LOW,MODERATE,LOW,MODERATE,MODERATE,CRITICAL,CRITICAL,HIGH,MODERATE,MODERATE,CRITICAL,CRITICAL,HIGH,HIGH,HIGH,HIGH,CRITICAL,LOW,MODERATE,MODERATE,MODERATE",0
SystemRDL/PeakRDL-html,50..65,57,2025-09-17T05:28:36Z,package.json,0,0,,,,,0
Bogdanp/setup-racket,50..65,57,2025-08-23T04:41:15Z,package.json,18,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
neurons-me/this.text,50..65,57,2025-08-17T16:23:13Z,package.json,0,0,,,,,0
marchoag/Claude-Code-Setup-Wizard-MD,50..65,57,2025-09-17T15:48:09Z,package.json,7,1,GHSA-9crc-q9x8-hgqq,CVE-2025-24964,,CRITICAL,0
eps1lon/screen-reader-testing-library,50..65,57,2025-09-01T13:39:15Z,package.json,20,0,,,,,0
TannerGabriel/DrawingApp,50..65,57,2025-06-13T18:39:00Z,package.json,5,4,"GHSA-qw6h-vgh9-j6wx,GHSA-25hc-qcg6-38wj,GHSA-rv95-896h-c2vc,GHSA-qwcr-r2fm-qrc7","CVE-2024-45590,CVE-2024-43796,CVE-2024-38355,CVE-2024-29041","5.0,7.5","MODERATE,LOW,HIGH,MODERATE",0
gatsby-uc/plugins,50..65,57,2025-07-09T20:09:40Z,package.json,79,7,"GHSA-968p-4wvh-cqc8,GHSA-h2pm-378c-pcxx,GHSA-p8p7-x288-28g6,GHSA-7ch4-rr99-cqcw,GHSA-c6f8-8r25-c4gc,GHSA-4hjh-wcwx-xvwj","CVE-2023-30548,CVE-2025-27789,CVE-2023-22491,CVE-2022-46155,CVE-2023-34238,CVE-2025-58754,CVE-2023-28155","7.6,7.5","MODERATE,HIGH,HIGH,MODERATE,MODERATE,MODERATE",0
Boostport/setup-cloudflare-warp,50..65,57,2025-09-23T02:22:09Z,package.json,10,0,,,,,0
HarshS16/Civix,50..65,57,2025-09-22T13:23:35Z,package.json,65,2,"GHSA-8mvj-3j78-4qmw,GHSA-4hjh-wcwx-xvwj","CVE-2025-57810,CVE-2025-58754",7.5,"HIGH,HIGH",0
stuneak/create-color,50..65,57,2025-03-20T07:10:51Z,package.json,18,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
browserstack/github-actions,50..65,57,2025-09-18T11:38:12Z,package.json,24,4,"GHSA-7r3h-m5j6-3q42,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2022-35954,CVE-2025-27152,CVE-2024-57965,CVE-2025-58754","0.0,7.5","MODERATE,HIGH,HIGH,HIGH",0
LHNCBC/ucum-lhc,50..65,57,2025-08-18T19:05:35Z,package.json,34,3,"GHSA-c2qf-rxjj-qqgw,GHSA-4vvj-4cpr-p986,GHSA-hc6q-2mpp-qw7j","CVE-2024-43788,CVE-2022-25883,CVE-2023-28154","5.3,6.4","HIGH,CRITICAL,MODERATE",0
scality/backbeat,50..65,57,2025-09-08T08:04:22Z,package.json,38,1,GHSA-fwr7-v2mv-hh25,CVE-2021-43138,7.8,HIGH,0
achigo16/flipbook-js,50..65,57,2025-09-16T23:57:51Z,package.json,0,0,,,,,0
shane-borden/sqlScripts,50..65,57,2025-09-18T19:24:51Z,package.json,0,0,,,,,0
reverentgeek/notes-of-encouragement-cli,50..65,57,2025-09-23T00:42:54Z,package.json,4,0,,,,,0
DavidOsherdiagnostica/data-gov-il-mcp,50..65,57,2025-09-06T22:12:58Z,package.json,5,1,GHSA-4hjh-wcwx-xvwj,CVE-2025-58754,7.5,HIGH,0
9021007/Suicide-Prevention-Bot,50..65,56,2025-08-27T16:44:47Z,package.json,6,9,"GHSA-mqr2-w7wj-jjgr,GHSA-fpw7-j2hg-69v5,GHSA-4rch-2fh8-94vw,GHSA-pmh2-wpjm-fj45,GHSA-8hc4-vh64-cxmj,GHSA-49j4-86m8-q2jw,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2024-21512,CVE-2024-21511,CVE-2025-27152,CVE-2025-58754,CVE-2024-57965,CVE-2024-21507,CVE-2024-39338,CVE-2024-21509,CVE-2024-21508","6.5,0.0","MODERATE,MODERATE,CRITICAL,CRITICAL,HIGH,HIGH,HIGH,HIGH",0
wabilin/MumiGiveP,50..65,56,2022-01-02T12:54:32Z,package.json,21,3,"GHSA-hc6q-2mpp-qw7j,GHSA-4vvj-4cpr-p986,GHSA-968p-4wvh-cqc8","CVE-2024-43788,CVE-2025-27789,CVE-2023-28154",6.4,"MODERATE,CRITICAL,MODERATE",0
concourse/docs,50..65,56,2025-09-18T16:52:49Z,package.json,5,0,,,,,0
Jey-Cee/ioBroker.deconz,50..65,56,2025-09-18T06:24:16Z,package.json,23,1,GHSA-p8p7-x288-28g6,CVE-2023-28155,,MODERATE,0
Makio64/makio-meshline,50..65,56,2025-09-23T12:27:51Z,package.json,32,0,,,,,0
ioBroker/ioBroker.mqtt,50..65,56,2025-09-16T07:41:18Z,package.json,14,0,,,,,0
V-Lipset/ao3-chinese,50..65,56,2025-09-23T15:43:47Z,package.json,0,0,,,,,0
VKCOM/vk-miniapps-deploy,50..65,56,2025-09-14T21:08:29Z,package.json,15,4,"GHSA-r683-j2x4-v87g,GHSA-fwr7-v2mv-hh25,GHSA-w7rc-rwvf-8q5r,GHSA-fjxv-7rqg-78g4","CVE-2022-0235,CVE-2025-7783,CVE-2021-43138,CVE-2020-15168","7.8,8.8","CRITICAL,HIGH,LOW,HIGH",3
mncrp/monot,50..65,56,2025-09-14T16:36:56Z,package.json,4,1,GHSA-vmqv-hx8q-j7mg,CVE-2025-55305,,MODERATE,0
vaishnavi-agr/Imagify,50..65,56,2025-09-23T06:29:23Z,package.json,32,4,"GHSA-g4jq-h2w9-997c,GHSA-fjxv-7rqg-78g4,GHSA-jqfw-vq24-v9c3,GHSA-4hjh-wcwx-xvwj","CVE-2025-58751,CVE-2025-7783,CVE-2025-58752,CVE-2025-58754","7.5,5.3","HIGH,LOW,LOW,CRITICAL",1
OfficeDev/Excel-Custom-Functions-JS,50..65,56,2025-08-20T14:36:20Z,package.json,39,1,GHSA-p8p7-x288-28g6,CVE-2023-28155,,MODERATE,0
gaois/terminologue,50..65,56,2025-09-23T14:12:19Z,package.json,18,1,GHSA-wx77-rp39-c6vg,CVE-2022-39353,9.4,LOW,1
DuckySoLucky/hypixel-discord-chat-bridge,50..65,56,2025-09-07T11:55:03Z,package.json,32,6,"GHSA-wf5p-g6vw-rhxx,GHSA-qw6h-vgh9-j6wx,GHSA-rv95-896h-c2vc,GHSA-jr5f-v2jv-69x6,GHSA-3h5v-q93c-6h6q,GHSA-4hjh-wcwx-xvwj","CVE-2024-43796,CVE-2024-29041,CVE-2025-27152,CVE-2023-45857,CVE-2024-37890,CVE-2025-58754","7.5,5.0","MODERATE,HIGH,HIGH,MODERATE,LOW,HIGH",0
George5562/Jira-MCP-Server,50..65,56,2025-09-10T04:47:29Z,package.json,5,0,,,,,0
sindresorhus/park-miller,50..65,56,2025-09-17T03:44:58Z,package.json,2,0,,,,,0
activecs/docker-cron-restart-notifier,50..65,56,2025-09-20T09:19:54Z,package.json,13,0,,,,,0
sgdan/electron-background-processing,50..65,56,2025-08-03T22:09:38Z,package.json,1,2,"GHSA-6r2x-8pq8-9489,GHSA-vmqv-hx8q-j7mg","CVE-2024-46993,CVE-2025-55305",,"MODERATE,MODERATE",0
Bashamega/WebDevTools,50..65,56,2025-09-05T15:15:42Z,package.json,64,8,"GHSA-xv57-4mr9-wg8v,GHSA-pg98-6v7f-2xfv,GHSA-g5qg-72qw-gw5v,GHSA-4342-x723-ch2f,GHSA-457r-cqc8-9vj9,GHSA-mrr8-v49w-3333,GHSA-qq6h-5g6j-q3cm,GHSA-8jh9-wqpf-q52c","CVE-2025-57822,CVE-2025-55173,CVE-2025-57752",,"LOW,LOW,LOW,LOW,LOW,MODERATE,MODERATE,MODERATE",0
still-js/core,50..65,56,2025-09-20T10:56:19Z,package.json,1,0,,,,,0
hiteshchoudhary/docker-youtube,50..65,56,2025-09-17T11:16:11Z,package.json,3,0,,,,,0
myspace-nu/jquery.fancyTable,50..65,56,2025-09-15T18:03:18Z,package.json,4,2,"GHSA-rm36-94g8-835r,GHSA-j383-35pm-c5h4","CVE-2022-0436,CVE-2022-1537",7.8,"MODERATE,HIGH",1
jshttp/media-typer,50..65,56,2025-09-01T09:37:11Z,package.json,9,0,,,,,0
OfficeDev/Office-Addin-TaskPane-JS,50..65,56,2025-09-02T23:16:20Z,package.json,34,0,,,,,0
clearlydefined/crawler,50..65,56,2025-08-27T22:08:12Z,package.json,63,9,"GHSA-qw6h-vgh9-j6wx,GHSA-95m3-7q98-8xr5,GHSA-qrmc-fj45-qfc2,GHSA-hjp8-2cm3-cc45,GHSA-qwcr-r2fm-qrc7,GHSA-4hjh-wcwx-xvwj,GHSA-p8p7-x288-28g6,GHSA-gwg9-rgvj-4h5j,GHSA-52f5-9888-hmc6","CVE-2019-5413,CVE-2024-43796,CVE-2024-45590,CVE-2018-16492,CVE-2022-0654,CVE-2023-28155,CVE-2025-58754,CVE-2025-9288,CVE-2025-54798","7.5,5.0,9.1,9.8,9.8,7.5","HIGH,LOW,MODERATE,HIGH,LOW,CRITICAL,MODERATE,CRITICAL,HIGH",0
nicomt/ckron,50..65,56,2025-07-21T01:24:39Z,package.json,20,0,,,,,0
rebornstar1/InstructAI,50..65,56,2025-09-14T06:07:29Z,package.json,41,11,"GHSA-7m27-7ghc-44w9,GHSA-4342-x723-ch2f,GHSA-f82v-jwr5-mffw,GHSA-4hjh-wcwx-xvwj,GHSA-xv57-4mr9-wg8v,GHSA-7gfc-8cq8-jh5f,GHSA-jr5f-v2jv-69x6,GHSA-3h52-269p-cp9r,GHSA-g5qg-72qw-gw5v,GHSA-qpjv-v59x-3qc4","CVE-2025-57752,CVE-2025-48068,CVE-2024-56332,CVE-2025-57822,CVE-2024-57965,CVE-2025-29927,CVE-2024-51479,CVE-2025-32421,CVE-2025-27152,CVE-2025-55173,CVE-2025-58754",0.0,"HIGH,MODERATE,LOW,CRITICAL,LOW,MODERATE,MODERATE,MODERATE,HIGH,HIGH",0
stefangabos/Zebra_Tooltips,50..65,56,2025-09-20T09:07:32Z,package.json,15,0,,,,,0
kunalnagarco/jquery.peekABar,50..65,56,2025-08-01T06:06:39Z,package.json,21,1,,CVE-2020-26226,"8.1,8.1,8.1,8.1,8.1",,0
dataaxiom/ghcr-cleanup-action,50..65,56,2025-09-15T07:11:59Z,package.json,32,3,"GHSA-xx4v-prfh-6cgc,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-27152,CVE-2025-58754,CVE-2025-25289",7.5,"MODERATE,HIGH,HIGH",0
renatoiub/whatsapp-hard-api-node,50..65,56,2025-09-11T02:50:46Z,package.json,31,7,"GHSA-wf5p-g6vw-rhxx,GHSA-qw6h-vgh9-j6wx,GHSA-rv95-896h-c2vc,GHSA-54xq-cgqr-rpm3,GHSA-jr5f-v2jv-69x6,GHSA-ghr5-ch3p-vcr6,GHSA-4hjh-wcwx-xvwj","CVE-2024-43796,CVE-2024-29041,CVE-2024-33883,CVE-2025-27152,CVE-2023-45857,CVE-2025-58754","5.0,7.5","MODERATE,LOW,MODERATE,HIGH,HIGH,MODERATE,HIGH",1
hegemonic/catharsis,50..65,56,2025-09-19T20:33:01Z,package.json,12,0,,,,,0
pnp/sp-editor,50..65,56,2025-09-06T01:41:54Z,package.json,55,0,,,,,0
syxolk/euro2024,50..65,56,2025-09-15T06:20:29Z,package.json,34,3,"GHSA-vc8w-jr9v-vj7f,GHSA-wc69-rhjr-hc9g,GHSA-7f5c-rpf4-86p8","CVE-2024-6531,CVE-2022-31129,CVE-2021-32822",7.5,"HIGH,MODERATE,MODERATE",2
adopted-ember-addons/ember-collapsible-panel,50..65,56,2025-07-03T04:06:58Z,package.json,51,8,"GHSA-ph58-4vrj-w6hr,GHSA-vxmc-5x29-h64v,GHSA-9v3m-8fp8-mj99,GHSA-3wqf-4x89-9g79,GHSA-4p24-vmcr-4gqj,GHSA-4vvj-4cpr-p986,GHSA-3mgp-fx93-9xv5,GHSA-7mvr-5x2g-wfc8","CVE-2018-14042,CVE-2016-10735,CVE-2018-20677,CVE-2018-20676,CVE-2018-14040,CVE-2024-43788,CVE-2024-6485,CVE-2019-8331","6.4,6.1","MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",0
MinoLiu/Let-s-panda,50..65,56,2025-09-20T13:41:15Z,package.json,0,0,,,,,0
jackfromeast/TheHulk,50..65,56,2025-09-23T02:40:46Z,package.json,43,5,"GHSA-8hc4-vh64-cxmj,GHSA-4vvj-4cpr-p986,MAL-2025-21003,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-27152,CVE-2024-43788,CVE-2024-39338,CVE-2025-58754","7.5,6.4","HIGH,HIGH,HIGH,UNKNOWN,MODERATE",0
podium-lib/layout,50..65,56,2025-09-15T05:00:22Z,package.json,31,1,,CVE-2020-26226,"8.1,8.1,8.1,8.1,8.1",,0
poolifier/poolifier-web-worker,50..65,56,2025-09-12T12:22:31Z,package.json,2,0,,,,,0
magicsunday/webtrees-pedigree-chart,50..65,56,2025-09-09T18:05:11Z,package.json,13,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
xmake-io/xmake-docs,50..65,56,2025-09-22T02:14:32Z,package.json,3,0,,,,,0
adobe/trustmark,50..65,56,2025-09-21T13:27:01Z,package.json,0,0,,,,,0
nikku/node-xsd-schema-validator,50..65,56,2025-07-20T20:39:51Z,package.json,9,0,,,,,0
MetaMask/contributor-docs,50..65,56,2025-09-11T21:10:27Z,package.json,4,0,,,,,0
minhuyen/generator-expressjs-rest,50..65,56,2025-06-19T10:06:36Z,package.json,89,16,"GHSA-wf5p-g6vw-rhxx,GHSA-qw6h-vgh9-j6wx,GHSA-8hc4-vh64-cxmj,GHSA-54xq-cgqr-rpm3,GHSA-35jh-r3h4-6jhm,GHSA-29mw-wpgm-hmr9,GHSA-jf85-cpcp-j695,GHSA-p6mc-m468-83gw,GHSA-m7xq-9374-9rvx,GHSA-qwcr-r2fm-qrc7,GHSA-ghr5-ch3p-vcr6,GHSA-4hjh-wcwx-xvwj,GHSA-fjxv-7rqg-78g4,GHSA-rv95-896h-c2vc,GHSA-vg7j-7cwx-8wgw,GHSA-jr5f-v2jv-69x6","CVE-2024-43796,CVE-2019-10744,CVE-2024-33883,CVE-2024-45590,CVE-2023-45857,CVE-2020-28500,CVE-2024-39338,CVE-2021-23337,CVE-2025-7783,CVE-2025-23061,CVE-2024-29041,CVE-2024-53900,CVE-2025-27152,CVE-2020-8203,CVE-2025-58754","7.5,7.5,5.0,7.2,7.2","MODERATE,HIGH,HIGH,HIGH,MODERATE,HIGH,HIGH,MODERATE,LOW,CRITICAL,HIGH,MODERATE,HIGH,CRITICAL,HIGH,MODERATE,HIGH,HIGH,CRITICAL",2
coactions/setup-xvfb,50..65,56,2025-09-05T00:05:15Z,package.json,3,0,,,,,0
padvincenzo/silence-speedup,50..65,56,2025-09-10T18:54:59Z,package.json,16,1,GHSA-vmqv-hx8q-j7mg,CVE-2025-55305,,MODERATE,0
kurokida/jspsych-psychophysics,50..65,56,2025-09-04T03:02:26Z,package.json,5,0,,,,,0
RVCA212/claude-code-ui,50..65,56,2025-09-14T09:37:25Z,package.json,16,4,"GHSA-6r2x-8pq8-9489,GHSA-vmqv-hx8q-j7mg","CVE-2024-46993,CVE-2022-29257,CVE-2023-44402,CVE-2025-55305","6.6,6.1","MODERATE,MODERATE",0
mitsuhiko/playwrightess-mcp,50..65,56,2025-09-15T05:32:22Z,package.json,11,0,,,,,0
Syipmong/expense-tracker,50..65,56,2025-09-09T09:40:09Z,package.json,11,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58751,CVE-2025-58752",5.3,"LOW,LOW",0
Nitnelav/awesome-acoustic,50..65,56,2025-09-22T05:03:48Z,package.json,0,0,,,,,0
cx20/webgpu-test,50..65,56,2025-09-20T09:15:09Z,package.json,9,2,"GHSA-4vvj-4cpr-p986,GHSA-hc6q-2mpp-qw7j","CVE-2024-43788,CVE-2023-28154",6.4,"CRITICAL,MODERATE",0
fastify/fastify-response-validation,50..65,56,2025-09-21T08:56:09Z,package.json,11,2,GHSA-mg2h-6x62-wpwc,"CVE-2022-41919,CVE-2025-32442","7.5,4.2",HIGH,0
Centralmatrix3/Scripts,50..65,56,2025-09-23T13:02:28Z,package.json,0,0,,,,,0
TerriaJS/terriajs-server,50..65,56,2025-09-16T20:17:02Z,package.json,20,2,"GHSA-p8p7-x288-28g6,GHSA-gwg9-rgvj-4h5j","CVE-2019-5413,CVE-2023-28155",9.8,"CRITICAL,MODERATE",0
pure-admin/vue-pure-admin-max,50..65,56,2025-09-19T06:49:16Z,package.json,0,0,,,,,0
csvistool/visualization-tool,50..65,56,2025-09-23T00:52:58Z,package.json,21,1,GHSA-8mmm-9v2q-x3f9,CVE-2022-37611,,CRITICAL,0
califa/alfred-emoji-pack,50..65,56,2025-08-22T08:28:30Z,package.json,3,2,,"CVE-2019-10743,CVE-2024-0406","5.5,6.1",,1
soruly/anilist-chinese,50..65,56,2025-09-23T00:51:10Z,package.json,2,0,,,,,0
MillenniumEarl/YAM,50..65,56,2025-09-06T02:32:49Z,package.json,22,10,"GHSA-7x97-j373-85x5,GHSA-vmqv-hx8q-j7mg,GHSA-7752-f4gf-94gc,GHSA-rg3q-jxmp-pvjj,GHSA-98f7-p5rc-jx67,GHSA-p7v2-p9m8-qqg7,GHSA-6r2x-8pq8-9489,GHSA-9jxc-qjr9-vjxq,GHSA-qqvq-6xgj-jw8g,GHSA-7m48-wc93-9g85","CVE-2024-46993,CVE-2019-11002,CVE-2023-44402,CVE-2024-39698,CVE-2023-5217,CVE-2023-29198,CVE-2023-39956,CVE-2019-11004,CVE-2025-55305,CVE-2019-11003",6.1,"MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE",2
cert-manager/website,50..65,56,2025-09-21T14:12:27Z,package.json,46,0,,,,,0
